trial_number,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
12,500,log_loss,7,30,8,sqrt,balanced,6,97,97,0.5,0.0,0.5640495867768595,44
12,500,log_loss,7,30,8,sqrt,balanced,6,98,98,0.5555555555555556,0.6774193548387096,0.5810276679841898,45
12,500,log_loss,7,30,8,sqrt,balanced,6,99,99,0.4883720930232558,0.3888888888888889,0.512987012987013,43
12,500,log_loss,7,30,8,sqrt,balanced,6,100,100,0.5555555555555556,0.6363636363636364,0.5987654320987654,36
12,500,log_loss,7,30,8,sqrt,balanced,6,101,101,0.4888888888888889,0.0,0.6403162055335968,45
12,500,log_loss,7,30,8,sqrt,balanced,6,102,102,0.5777777777777777,0.2962962962962963,0.7430830039525691,45
12,500,log_loss,7,30,8,sqrt,balanced,6,103,103,0.6046511627906976,0.5405405405405406,0.7056277056277056,43
12,500,log_loss,7,30,8,sqrt,balanced,6,104,104,0.4883720930232558,0.5,0.5173160173160173,43
12,500,log_loss,7,30,8,sqrt,balanced,6,105,105,0.5111111111111111,0.3125,0.5,45
12,500,log_loss,7,30,8,sqrt,balanced,6,106,106,0.6444444444444445,0.6190476190476191,0.7202380952380952,45
12,500,log_loss,7,30,8,sqrt,balanced,6,107,107,0.5555555555555556,0.5652173913043478,0.5515873015873016,45
12,500,log_loss,7,30,8,sqrt,balanced,6,108,108,0.8,0.7692307692307693,0.883399209486166,45
13,450,log_loss,6,25,10,sqrt,balanced,6,1,1,0.6222222222222222,0.711864406779661,0.8221343873517788,45
13,450,log_loss,6,25,10,sqrt,balanced,6,2,2,0.7777777777777778,0.7058823529411765,0.8952569169960474,45
13,450,log_loss,6,25,10,sqrt,balanced,6,3,3,0.4888888888888889,0.6229508196721312,0.4920948616600791,45
13,450,log_loss,6,25,10,sqrt,balanced,6,4,4,0.6222222222222222,0.6909090909090909,0.7292490118577075,45
13,450,log_loss,6,25,10,sqrt,balanced,6,5,5,0.4222222222222222,0.35,0.3630952380952381,45
13,450,log_loss,6,25,10,sqrt,balanced,6,6,6,0.5333333333333333,0.16,0.5436507936507937,45
13,450,log_loss,6,25,10,sqrt,balanced,6,7,7,0.7333333333333333,0.7857142857142857,0.9446640316205535,45
13,450,log_loss,6,25,10,sqrt,balanced,6,8,8,0.6666666666666666,0.5714285714285714,0.6976284584980237,45
13,450,log_loss,6,25,10,sqrt,balanced,6,9,9,0.5777777777777777,0.5581395348837209,0.5773809523809523,45
13,450,log_loss,6,25,10,sqrt,balanced,6,10,10,0.6444444444444445,0.6521739130434783,0.738095238095238,45
13,450,log_loss,6,25,10,sqrt,balanced,6,11,11,0.4888888888888889,0.6349206349206349,0.4940711462450593,45
13,450,log_loss,6,25,10,sqrt,balanced,6,12,12,0.5111111111111111,0.3125,0.6150793650793651,45
13,450,log_loss,6,25,10,sqrt,balanced,6,13,13,0.7428571428571429,0.7567567567567568,0.7843137254901961,35
13,450,log_loss,6,25,10,sqrt,balanced,6,14,14,0.6444444444444445,0.7333333333333333,0.616600790513834,45
13,450,log_loss,6,25,10,sqrt,balanced,6,15,15,0.5777777777777777,0.6984126984126984,0.9071146245059288,45
13,450,log_loss,6,25,10,sqrt,balanced,6,16,16,0.6222222222222222,0.5853658536585366,0.6877470355731226,45
13,450,log_loss,6,25,10,sqrt,balanced,6,17,17,0.5476190476190477,0.09523809523809523,0.5977272727272728,42
13,450,log_loss,6,25,10,sqrt,balanced,6,18,18,0.4888888888888889,0.5964912280701754,0.5217391304347826,45
13,450,log_loss,6,25,10,sqrt,balanced,6,19,19,0.6,0.7,0.774703557312253,45
13,450,log_loss,6,25,10,sqrt,balanced,6,20,20,0.5111111111111111,0.0,0.46047430830039526,45
13,450,log_loss,6,25,10,sqrt,balanced,6,21,21,0.6666666666666666,0.6808510638297872,0.7003968253968254,45
13,450,log_loss,6,25,10,sqrt,balanced,6,22,22,0.5555555555555556,0.696969696969697,0.691699604743083,45
13,450,log_loss,6,25,10,sqrt,balanced,6,23,23,0.6363636363636364,0.7241379310344828,0.8202479338842976,44
13,450,log_loss,6,25,10,sqrt,balanced,6,24,24,0.5,0.3076923076923077,0.35064935064935066,18
13,450,log_loss,6,25,10,sqrt,balanced,6,25,25,0.6,0.5909090909090909,0.6679841897233202,45
13,450,log_loss,6,25,10,sqrt,balanced,6,26,26,0.7111111111111111,0.7111111111111111,0.7440476190476191,45
13,450,log_loss,6,25,10,sqrt,balanced,6,27,27,0.5111111111111111,0.65625,0.5632411067193676,45
13,450,log_loss,6,25,10,sqrt,balanced,6,28,28,0.4888888888888889,0.3783783783783784,0.4841897233201581,45
13,450,log_loss,6,25,10,sqrt,balanced,6,29,29,0.8,0.8301886792452831,0.9347826086956522,45
13,450,log_loss,6,25,10,sqrt,balanced,6,30,30,0.5111111111111111,0.15384615384615385,0.5257936507936508,45
13,450,log_loss,6,25,10,sqrt,balanced,6,31,31,0.8888888888888888,0.9019607843137255,0.9743083003952568,45
13,450,log_loss,6,25,10,sqrt,balanced,6,32,32,0.8181818181818182,0.8461538461538461,0.8944099378881988,44
13,450,log_loss,6,25,10,sqrt,balanced,6,33,33,0.7333333333333333,0.6666666666666666,0.8735177865612649,45
13,450,log_loss,6,25,10,sqrt,balanced,6,34,34,0.8444444444444444,0.8571428571428571,0.9484126984126985,45
13,450,log_loss,6,25,10,sqrt,balanced,6,35,35,0.5111111111111111,0.08333333333333333,0.7549407114624507,45
13,450,log_loss,6,25,10,sqrt,balanced,6,36,36,0.4318181818181818,0.5283018867924528,0.47520661157024796,44
13,450,log_loss,6,25,10,sqrt,balanced,6,37,37,0.5111111111111111,0.0,0.5395256916996047,45
13,450,log_loss,6,25,10,sqrt,balanced,6,38,38,0.4888888888888889,0.46511627906976744,0.5375494071146245,45
13,450,log_loss,6,25,10,sqrt,balanced,6,39,39,0.4318181818181818,0.4897959183673469,0.40165631469979296,44
13,450,log_loss,6,25,10,sqrt,balanced,6,40,40,0.4666666666666667,0.4,0.498015873015873,45
13,450,log_loss,6,25,10,sqrt,balanced,6,41,41,0.6222222222222222,0.48484848484848486,0.6884920634920635,45
13,450,log_loss,6,25,10,sqrt,balanced,6,42,42,0.8666666666666667,0.85,0.9703557312252964,45
13,450,log_loss,6,25,10,sqrt,balanced,6,43,43,0.7333333333333333,0.625,0.8339920948616601,45
13,450,log_loss,6,25,10,sqrt,balanced,6,44,44,0.7586206896551724,0.7407407407407407,0.7523809523809524,29
13,450,log_loss,6,25,10,sqrt,balanced,6,45,45,0.6222222222222222,0.37037037037037035,0.7490118577075099,45
13,450,log_loss,6,25,10,sqrt,balanced,6,46,46,0.5555555555555556,0.5454545454545454,0.5869565217391304,45
13,450,log_loss,6,25,10,sqrt,balanced,6,47,47,0.5555555555555556,0.5454545454545454,0.5595238095238095,45
13,450,log_loss,6,25,10,sqrt,balanced,6,48,48,0.7058823529411765,0.7058823529411765,0.8,17
13,450,log_loss,6,25,10,sqrt,balanced,6,49,49,0.8222222222222222,0.8095238095238095,0.9150197628458498,45
13,450,log_loss,6,25,10,sqrt,balanced,6,50,50,0.5111111111111111,0.0,0.6314229249011858,45
13,450,log_loss,6,25,10,sqrt,balanced,6,51,51,0.5333333333333333,0.0,0.49702380952380953,45
13,450,log_loss,6,25,10,sqrt,balanced,6,52,52,0.7804878048780488,0.7096774193548387,0.8516746411483253,41
13,450,log_loss,6,25,10,sqrt,balanced,6,53,53,0.5813953488372093,0.4375,0.6190476190476191,43
13,450,log_loss,6,25,10,sqrt,balanced,6,54,54,0.6410256410256411,0.6956521739130435,0.8233695652173912,39
13,450,log_loss,6,25,10,sqrt,balanced,6,55,55,0.5555555555555556,0.16666666666666666,0.8379446640316206,45
13,450,log_loss,6,25,10,sqrt,balanced,6,56,56,0.9090909090909091,0.9130434782608695,0.9483471074380165,44
13,450,log_loss,6,25,10,sqrt,balanced,6,57,57,0.6444444444444445,0.6666666666666666,0.6726190476190477,45
13,450,log_loss,6,25,10,sqrt,balanced,6,58,58,0.5111111111111111,0.6206896551724138,0.5912698412698413,45
13,450,log_loss,6,25,10,sqrt,balanced,6,59,59,0.4666666666666667,0.2,0.45833333333333337,45
13,450,log_loss,6,25,10,sqrt,balanced,6,60,60,0.8181818181818182,0.8181818181818182,0.9194214876033058,44
13,450,log_loss,6,25,10,sqrt,balanced,6,61,61,0.7906976744186046,0.7692307692307693,0.8766233766233766,43
13,450,log_loss,6,25,10,sqrt,balanced,6,62,62,0.7555555555555555,0.7441860465116279,0.9150197628458498,45
13,450,log_loss,6,25,10,sqrt,balanced,6,63,63,0.6046511627906976,0.41379310344827586,0.5735930735930737,43
13,450,log_loss,6,25,10,sqrt,balanced,6,64,64,0.6,0.47058823529411764,0.733201581027668,45
13,450,log_loss,6,25,10,sqrt,balanced,6,65,65,0.7111111111111111,0.6976744186046512,0.7738095238095237,45
13,450,log_loss,6,25,10,sqrt,balanced,6,66,66,0.4666666666666667,0.4782608695652174,0.4841897233201581,45
13,450,log_loss,6,25,10,sqrt,balanced,6,67,67,0.5777777777777777,0.3448275862068966,0.6106719367588933,45
13,450,log_loss,6,25,10,sqrt,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.650197628458498,45
13,450,log_loss,6,25,10,sqrt,balanced,6,69,69,0.5555555555555556,0.6,0.5992063492063492,45
13,450,log_loss,6,25,10,sqrt,balanced,6,70,70,0.7333333333333333,0.7272727272727273,0.7569169960474308,45
13,450,log_loss,6,25,10,sqrt,balanced,6,71,71,0.6444444444444445,0.4666666666666667,0.9387351778656127,45
13,450,log_loss,6,25,10,sqrt,balanced,6,72,72,0.7111111111111111,0.6486486486486487,0.8873517786561265,45
13,450,log_loss,6,25,10,sqrt,balanced,6,73,73,0.5333333333333333,0.16,0.7015810276679842,45
13,450,log_loss,6,25,10,sqrt,balanced,6,74,74,0.5333333333333333,0.27586206896551724,0.47817460317460314,45
13,450,log_loss,6,25,10,sqrt,balanced,6,75,75,0.7073170731707317,0.7,0.8285714285714285,41
13,450,log_loss,6,25,10,sqrt,balanced,6,76,76,0.5777777777777777,0.6666666666666666,0.6383399209486166,45
13,450,log_loss,6,25,10,sqrt,balanced,6,77,77,0.5333333333333333,0.5882352941176471,0.5396825396825398,45
13,450,log_loss,6,25,10,sqrt,balanced,6,78,78,0.5555555555555556,0.6428571428571429,0.6422924901185771,45
13,450,log_loss,6,25,10,sqrt,balanced,6,79,79,0.65,0.5333333333333333,0.6525000000000001,40
13,450,log_loss,6,25,10,sqrt,balanced,6,80,80,0.4888888888888889,0.0,0.650197628458498,45
13,450,log_loss,6,25,10,sqrt,balanced,6,81,81,0.5777777777777777,0.2962962962962963,0.8181818181818181,45
13,450,log_loss,6,25,10,sqrt,balanced,6,82,82,0.5333333333333333,0.6666666666666666,0.6897233201581028,45
13,450,log_loss,6,25,10,sqrt,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.7562326869806094,38
13,450,log_loss,6,25,10,sqrt,balanced,6,84,84,0.6363636363636364,0.6,0.7391304347826086,44
13,450,log_loss,6,25,10,sqrt,balanced,6,85,85,0.5681818181818182,0.6885245901639344,0.8902691511387164,44
13,450,log_loss,6,25,10,sqrt,balanced,6,86,86,0.7272727272727273,0.7,0.8012422360248447,44
13,450,log_loss,6,25,10,sqrt,balanced,6,87,87,0.4888888888888889,0.6229508196721312,0.5513833992094862,45
13,450,log_loss,6,25,10,sqrt,balanced,6,88,88,0.4727272727272727,0.12121212121212122,0.5291005291005291,55
13,450,log_loss,6,25,10,sqrt,balanced,6,89,89,0.7111111111111111,0.723404255319149,0.7936507936507937,45
13,450,log_loss,6,25,10,sqrt,balanced,6,90,90,0.4888888888888889,0.5306122448979592,0.4901185770750988,45
13,450,log_loss,6,25,10,sqrt,balanced,6,91,91,0.5454545454545454,0.6875,0.7479338842975207,44
13,450,log_loss,6,25,10,sqrt,balanced,6,92,92,0.5892857142857143,0.43902439024390244,0.7371794871794871,56
13,450,log_loss,6,25,10,sqrt,balanced,6,93,93,0.7333333333333333,0.7,0.8122529644268774,45
13,450,log_loss,6,25,10,sqrt,balanced,6,94,94,0.8181818181818182,0.8518518518518519,0.9937888198757764,44
13,450,log_loss,6,25,10,sqrt,balanced,6,95,95,0.32142857142857145,0.4864864864864865,0.5572916666666666,28
13,450,log_loss,6,25,10,sqrt,balanced,6,96,96,0.5238095238095238,0.6774193548387096,0.5011337868480725,42
13,450,log_loss,6,25,10,sqrt,balanced,6,97,97,0.5,0.0,0.5723140495867769,44
13,450,log_loss,6,25,10,sqrt,balanced,6,98,98,0.5111111111111111,0.6451612903225806,0.5790513833992095,45
13,450,log_loss,6,25,10,sqrt,balanced,6,99,99,0.5116279069767442,0.43243243243243246,0.5173160173160174,43
13,450,log_loss,6,25,10,sqrt,balanced,6,100,100,0.5555555555555556,0.6363636363636364,0.5925925925925926,36
13,450,log_loss,6,25,10,sqrt,balanced,6,101,101,0.4888888888888889,0.0,0.650197628458498,45
13,450,log_loss,6,25,10,sqrt,balanced,6,102,102,0.5333333333333333,0.16,0.7470355731225297,45
13,450,log_loss,6,25,10,sqrt,balanced,6,103,103,0.6511627906976745,0.5945945945945946,0.712121212121212,43
13,450,log_loss,6,25,10,sqrt,balanced,6,104,104,0.5581395348837209,0.5957446808510638,0.5216450216450217,43
13,450,log_loss,6,25,10,sqrt,balanced,6,105,105,0.4888888888888889,0.25806451612903225,0.507905138339921,45
13,450,log_loss,6,25,10,sqrt,balanced,6,106,106,0.6666666666666666,0.6511627906976745,0.7301587301587302,45
13,450,log_loss,6,25,10,sqrt,balanced,6,107,107,0.5777777777777777,0.5777777777777777,0.5535714285714286,45
13,450,log_loss,6,25,10,sqrt,balanced,6,108,108,0.8,0.7692307692307693,0.883399209486166,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,1,1,0.6222222222222222,0.711864406779661,0.7964426877470355,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,2,2,0.6888888888888889,0.5333333333333333,0.9090909090909091,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,3,3,0.4666666666666667,0.5714285714285714,0.5177865612648221,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,4,4,0.6222222222222222,0.711864406779661,0.74901185770751,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,5,5,0.37777777777777777,0.44,0.3392857142857143,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,6,6,0.5555555555555556,0.09090909090909091,0.5436507936507936,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,7,7,0.7333333333333333,0.7857142857142857,0.9486166007905139,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,8,8,0.6,0.5714285714285714,0.7094861660079053,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,9,9,0.5333333333333333,0.43243243243243246,0.6091269841269841,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,10,10,0.6222222222222222,0.6382978723404256,0.7281746031746033,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,11,11,0.4666666666666667,0.625,0.5573122529644269,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,12,12,0.5777777777777777,0.5365853658536586,0.6388888888888888,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,13,13,0.6857142857142857,0.6666666666666666,0.7843137254901961,35
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,14,14,0.6444444444444445,0.7037037037037037,0.658102766798419,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,15,15,0.5777777777777777,0.6984126984126984,0.9110671936758893,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,16,16,0.7111111111111111,0.723404255319149,0.683794466403162,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,17,17,0.5476190476190477,0.09523809523809523,0.5431818181818182,42
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,18,18,0.4666666666666667,0.6,0.4920948616600791,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,19,19,0.5777777777777777,0.6885245901639344,0.7786561264822135,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,20,20,0.5333333333333333,0.16,0.4920948616600791,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,21,21,0.5555555555555556,0.6296296296296297,0.7142857142857143,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,22,22,0.6,0.71875,0.6758893280632411,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,23,23,0.7045454545454546,0.7636363636363637,0.8099173553719008,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,24,24,0.5,0.3076923076923077,0.37662337662337664,18
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,25,25,0.6444444444444445,0.6363636363636364,0.7055335968379447,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,26,26,0.7333333333333333,0.75,0.7638888888888888,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,27,27,0.5111111111111111,0.65625,0.5632411067193677,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,28,28,0.5555555555555556,0.5,0.5039525691699605,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,29,29,0.7777777777777778,0.8148148148148148,0.9624505928853755,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,30,30,0.4888888888888889,0.14814814814814814,0.5515873015873016,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,31,31,0.8888888888888888,0.9019607843137255,0.9644268774703557,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,32,32,0.7954545454545454,0.8235294117647058,0.8944099378881988,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,33,33,0.7111111111111111,0.6285714285714286,0.8656126482213439,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,34,34,0.8444444444444444,0.8627450980392157,0.9583333333333334,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,35,35,0.5555555555555556,0.23076923076923078,0.7944664031620553,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,36,36,0.4318181818181818,0.5098039215686274,0.45041322314049587,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,37,37,0.5111111111111111,0.0,0.4960474308300395,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,38,38,0.5333333333333333,0.46153846153846156,0.5355731225296443,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,39,39,0.5,0.56,0.3995859213250518,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,40,40,0.4444444444444444,0.358974358974359,0.42063492063492064,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,41,41,0.6888888888888889,0.65,0.7182539682539681,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,42,42,0.8666666666666667,0.85,0.9664031620553359,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,43,43,0.6666666666666666,0.5161290322580645,0.8181818181818182,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,44,44,0.7586206896551724,0.7407407407407407,0.7380952380952381,29
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,45,45,0.5777777777777777,0.24,0.7015810276679841,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,46,46,0.5777777777777777,0.5581395348837209,0.5553359683794467,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,47,47,0.5777777777777777,0.5957446808510638,0.5436507936507936,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,48,48,0.7058823529411765,0.7058823529411765,0.8,17
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,49,49,0.8222222222222222,0.8,0.9090909090909092,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,50,50,0.5111111111111111,0.0,0.6442687747035574,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,51,51,0.5333333333333333,0.0,0.498015873015873,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,52,52,0.7560975609756098,0.6666666666666666,0.8540669856459331,41
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,53,53,0.5581395348837209,0.42424242424242425,0.5995670995670996,43
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,54,54,0.6153846153846154,0.6808510638297872,0.8396739130434783,39
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,55,55,0.6666666666666666,0.4827586206896552,0.9407114624505928,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,56,56,0.8409090909090909,0.8372093023255814,0.9400826446280992,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,57,57,0.6666666666666666,0.6511627906976745,0.6984126984126985,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,58,58,0.5111111111111111,0.5925925925925926,0.5793650793650794,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,59,59,0.4444444444444444,0.07407407407407407,0.4087301587301588,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,60,60,0.8181818181818182,0.8181818181818182,0.9235537190082646,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,61,61,0.7906976744186046,0.7692307692307693,0.8809523809523809,43
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,62,62,0.8666666666666667,0.8571428571428571,0.9604743083003954,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,63,63,0.6046511627906976,0.41379310344827586,0.5865800865800865,43
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,64,64,0.6888888888888889,0.7083333333333334,0.7490118577075099,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,65,65,0.6888888888888889,0.65,0.7658730158730158,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,66,66,0.4222222222222222,0.4583333333333333,0.4980237154150198,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,67,67,0.5111111111111111,0.26666666666666666,0.6146245059288538,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,68,68,0.4888888888888889,0.0,0.616600790513834,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,69,69,0.5111111111111111,0.47619047619047616,0.5873015873015872,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,70,70,0.7555555555555555,0.7317073170731707,0.7351778656126482,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,71,71,0.5777777777777777,0.2962962962962963,0.9347826086956521,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,72,72,0.8222222222222222,0.8095238095238095,0.9328063241106719,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,73,73,0.6222222222222222,0.48484848484848486,0.7569169960474309,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,74,74,0.5333333333333333,0.3225806451612903,0.49007936507936506,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,75,75,0.7073170731707317,0.6842105263157895,0.819047619047619,41
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,76,76,0.6,0.7,0.6640316205533597,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,77,77,0.5333333333333333,0.5882352941176471,0.509920634920635,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,78,78,0.5555555555555556,0.6296296296296297,0.6363636363636364,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,79,79,0.65,0.5333333333333333,0.655,40
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,80,80,0.4888888888888889,0.0,0.6482213438735178,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,81,81,0.5111111111111111,0.08333333333333333,0.8063241106719367,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,82,82,0.5555555555555556,0.6774193548387096,0.6778656126482214,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,83,83,0.5526315789473685,0.19047619047619047,0.7617728531855955,38
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,84,84,0.6363636363636364,0.6190476190476191,0.7474120082815735,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,85,85,0.5681818181818182,0.6885245901639344,0.9047619047619048,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,86,86,0.6590909090909091,0.5945945945945946,0.8240165631469978,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,87,87,0.4666666666666667,0.6,0.5948616600790514,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,88,88,0.4727272727272727,0.12121212121212122,0.5317460317460317,55
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,89,89,0.5555555555555556,0.6666666666666666,0.757936507936508,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,90,90,0.4888888888888889,0.4888888888888889,0.47430830039525695,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,91,91,0.5909090909090909,0.7096774193548387,0.7520661157024793,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,92,92,0.6071428571428571,0.47619047619047616,0.7115384615384616,56
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,93,93,0.8,0.7692307692307693,0.8438735177865613,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,94,94,0.8181818181818182,0.8518518518518519,0.989648033126294,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,95,95,0.32142857142857145,0.4864864864864865,0.5260416666666666,28
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,96,96,0.5238095238095238,0.6774193548387096,0.47392290249433106,42
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,97,97,0.5,0.0,0.5495867768595042,44
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,98,98,0.5777777777777777,0.6885245901639344,0.598814229249012,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,99,99,0.4883720930232558,0.3888888888888889,0.5173160173160174,43
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,100,100,0.5833333333333334,0.6341463414634146,0.5864197530864197,36
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,101,101,0.4888888888888889,0.0,0.5849802371541502,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,102,102,0.6444444444444445,0.5,0.7845849802371542,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,103,103,0.6046511627906976,0.5405405405405406,0.7012987012987013,43
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,104,104,0.5116279069767442,0.5714285714285714,0.4978354978354978,43
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,105,105,0.5333333333333333,0.3225806451612903,0.4940711462450593,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,106,106,0.6444444444444445,0.6190476190476191,0.6924603174603174,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,107,107,0.5333333333333333,0.5531914893617021,0.5436507936507936,45
14,450,log_loss,9,25,10,sqrt,balanced_subsample,6,108,108,0.8,0.7692307692307693,0.8774703557312252,45
15,350,log_loss,8,30,12,sqrt,balanced,6,1,1,0.6222222222222222,0.711864406779661,0.7984189723320159,45
15,350,log_loss,8,30,12,sqrt,balanced,6,2,2,0.7111111111111111,0.5806451612903226,0.8972332015810277,45
15,350,log_loss,8,30,12,sqrt,balanced,6,3,3,0.4444444444444444,0.5614035087719298,0.5177865612648221,45
15,350,log_loss,8,30,12,sqrt,balanced,6,4,4,0.5777777777777777,0.6984126984126984,0.7588932806324111,45
15,350,log_loss,8,30,12,sqrt,balanced,6,5,5,0.35555555555555557,0.40816326530612246,0.3392857142857143,45
15,350,log_loss,8,30,12,sqrt,balanced,6,6,6,0.6,0.25,0.5178571428571428,45
15,350,log_loss,8,30,12,sqrt,balanced,6,7,7,0.7333333333333333,0.7857142857142857,0.958498023715415,45
